Teenhome,Kidhome,Complain,NumCatalogPurchases,AcceptedCmp2,Marital_Status,Income,NumStorePurchases,MntWines,MntMeatProducts,MntGoldProds,MntFishProducts,MntFruits,NumDealsPurchases,AcceptedCmp5,MntSweetProducts,NumWebVisitsMonth,NumWebPurchases,Year_Birth,Year_Birth_KMeans_Clusters
0,1,0,0,0,3,44322.0,3,46,40,3,3,0,2,0,0,8,3,1985,1
1,0,0,3,0,4,47958.0,5,268,88,22,15,11,2,0,3,5,6,1952,1
1,0,0,4,0,4,63972.0,10,928,254,12,0,63,4,0,12,4,5,1964,0
1,0,0,4,0,5,75315.0,12,459,171,31,142,15,2,0,23,2,5,1954,0
1,1,0,1,0,3,55517.0,6,483,108,36,0,0,5,0,6,9,11,1950,0
2,1,0,3,0,3,75283.0,5,733,180,66,12,9,11,0,19,4,6,1957,0
0,0,0,6,0,4,82800.0,12,1006,115,45,59,22,1,1,68,3,7,1946,0
1,1,1,0,0,3,38998.0,3,34,14,5,0,1,3,0,0,8,2,1954,1
0,0,0,4,0,4,90638.0,10,1156,915,96,94,120,1,1,144,1,3,1991,0
0,1,0,0,0,3,27161.0,3,7,23,11,7,4,1,0,0,7,1,1986,1
0,1,0,1,0,3,42014.0,6,244,108,50,4,15,6,0,15,8,7,1977,1
1,0,0,1,0,5,38201.0,5,233,23,12,0,0,4,0,0,8,5,1960,1
0,2,0,1,0,5,45203.0,3,35,67,24,10,3,1,0,8,6,3,1982,1
0,0,0,5,0,5,81574.0,8,1252,465,0,46,0,1,1,35,1,4,1947,0
0,0,0,1,0,3,34935.0,4,34,66,20,3,4,1,0,10,7,2,1992,1
1,0,0,2,0,4,60482.0,7,255,134,24,37,43,1,0,14,7,7,1976,0
1,2,0,0,0,5,34633.0,2,8,5,1,0,1,1,0,0,6,1,1956,1
0,0,0,7,0,5,78093.0,5,368,639,10,13,32,1,0,43,1,4,1947,0
0,0,0,3,0,2,82460.0,6,255,573,15,52,47,1,0,32,1,5,1950,0
1,0,0,1,0,5,45903.0,3,33,10,3,2,8,2,0,10,4,2,1966,1
0,0,0,10,0,2,81361.0,13,163,424,76,27,23,1,0,65,1,3,1987,0
1,1,0,1,0,2,35860.0,2,15,8,20,4,0,2,0,2,5,1,1973,1
1,1,0,1,0,5,40442.0,4,45,52,13,25,12,4,0,22,7,3,1952,1
0,0,0,2,0,3,61482.0,6,48,68,43,16,58,1,0,66,2,3,1965,0
0,1,0,2,0,3,34968.0,5,158,45,2,8,6,7,0,2,7,3,1980,1
0,0,0,5,0,3,75794.0,12,754,625,48,63,160,1,0,32,3,7,1987,0
1,0,0,1,0,5,31497.0,4,108,28,4,13,1,2,0,1,8,3,1962,1
0,0,0,3,0,3,74268.0,5,199,315,41,97,66,1,0,174,2,4,1955,0
0,1,0,0,0,5,13724.0,2,2,5,27,2,7,1,0,15,9,2,1988,1
1,0,0,1,0,5,45143.0,5,202,74,14,11,5,3,0,5,7,6,1965,1
1,0,0,0,0,4,52569.0,4,85,3,7,0,0,1,0,0,3,2,1967,0
1,0,0,1,0,4,48432.0,6,322,50,42,4,3,5,0,3,8,7,1973,1
1,1,0,0,0,5,17144.0,4,18,19,6,0,2,5,0,2,7,3,1960,1
0,1,0,1,0,4,36108.0,4,141,129,47,3,8,3,0,11,9,7,1984,1
0,1,0,5,0,3,76445.0,13,739,309,35,140,107,1,0,80,6,2,1971,0
0,1,0,1,0,3,36663.0,3,18,6,5,3,0,1,0,3,2,1,1975,1
1,0,0,5,0,3,53843.0,3,378,88,73,19,0,4,0,4,7,8,1965,0
0,0,0,7,0,3,90226.0,12,1083,649,108,253,108,1,0,151,2,4,1956,0
0,0,0,5,0,2,70638.0,10,1016,215,63,16,12,1,0,12,3,4,1955,0
1,1,0,0,0,5,44512.0,3,23,6,2,0,1,2,0,0,4,1,1960,1
1,1,0,0,0,3,27116.0,3,12,21,3,2,1,2,0,2,7,2,1961,1
1,1,0,0,0,3,54072.0,2,35,4,0,0,0,1,0,0,8,2,1963,0
1,0,0,5,0,3,71855.0,11,548,422,28,0,31,4,0,112,3,5,1977,0
0,1,0,5,0,4,51250.0,4,342,230,40,34,32,5,0,32,9,10,1990,1
1,0,0,2,0,3,60432.0,5,365,15,11,4,3,5,0,3,6,7,1973,0
1,0,0,4,0,3,65526.0,8,397,69,9,12,19,1,0,0,2,4,1964,0
0,0,0,5,0,4,68655.0,11,456,832,38,75,19,1,0,118,3,4,1988,0
0,0,0,0,0,3,12393.0,3,5,15,13,11,6,1,0,7,9,2,1978,1
0,0,0,3,0,4,64509.0,9,836,575,77,24,185,1,0,25,4,6,1990,0
0,1,0,1,0,4,33955.0,5,100,128,10,23,2,4,0,7,8,5,1975,1
1,1,0,1,0,3,31353.0,2,10,10,7,3,0,2,0,1,8,1,1977,1
0,1,0,3,0,3,55434.0,13,238,215,76,169,115,3,0,69,4,5,1984,0
0,1,0,0,0,5,28359.0,2,6,5,2,2,0,1,0,1,7,1,1983,1
0,1,0,2,0,4,57100.0,7,158,99,17,15,11,2,0,11,3,3,1987,0
1,0,0,1,0,3,69139.0,5,86,75,6,33,12,1,0,15,4,4,1965,0
1,0,0,6,0,3,52973.0,9,856,76,199,12,0,7,0,9,8,9,1956,0
1,0,0,0,0,5,51717.0,4,98,17,5,0,1,1,0,1,7,3,1965,1
0,1,0,0,0,3,18793.0,4,4,20,20,0,16,3,0,17,8,2,1971,1
0,0,0,7,0,5,66664.0,6,398,447,32,220,96,1,0,96,3,5,1982,0
1,1,0,1,0,4,50664.0,6,313,104,126,6,8,9,0,4,9,8,1959,1
1,1,0,1,0,5,54414.0,5,109,16,18,24,18,4,0,26,4,3,1963,0
1,0,0,1,0,3,54549.0,4,216,6,9,0,2,2,0,0,7,5,1952,0
1,0,0,2,0,6,47111.0,10,595,153,41,120,71,6,0,112,9,3,1971,1
0,0,0,2,0,2,41003.0,8,123,142,88,71,133,1,0,44,6,6,1963,1
0,1,0,1,0,5,19444.0,2,16,23,10,3,0,3,0,2,7,4,1982,1
0,1,0,0,0,5,36301.0,3,11,35,12,3,12,1,0,5,7,3,1976,1
1,0,0,3,0,5,73059.0,13,410,420,71,0,112,1,0,82,4,9,1947,0
0,1,0,1,0,5,42731.0,5,159,51,24,6,2,3,0,2,5,4,1969,1
1,1,0,1,0,3,52854.0,4,105,10,0,0,0,2,0,1,5,2,1959,0
0,1,0,0,0,5,22775.0,2,5,8,1,0,1,1,0,0,8,1,1978,1
2,0,0,6,0,5,46681.0,4,269,69,38,15,15,2,0,19,5,4,1948,1
1,0,0,2,0,3,59821.0,7,629,70,35,0,0,6,0,0,8,11,1955,0
1,0,0,2,0,2,50002.0,7,443,71,82,21,5,2,0,16,7,8,1954,1
0,0,0,6,0,3,69755.0,12,217,373,93,111,77,1,0,23,1,3,1945,0
1,1,0,0,0,3,44078.0,3,24,10,4,2,1,2,0,0,5,2,1969,1
0,1,0,0,0,5,30560.0,3,9,5,7,4,1,1,0,5,7,1,1976,1
1,1,0,0,0,5,35924.0,3,8,14,7,2,0,1,0,3,5,1,1969,1
2,0,0,5,1,2,64140.0,6,1459,61,215,0,0,5,1,15,5,2,1964,0
1,1,0,1,0,5,56386.0,7,230,214,75,13,48,8,0,32,9,9,1981,0
0,1,0,0,0,5,24594.0,3,1,6,9,10,3,1,0,0,5,1,1979,1
0,1,0,5,0,5,75774.0,8,340,134,56,258,21,1,0,14,4,7,1981,0
0,0,0,0,0,2,39228.0,3,7,6,3,0,1,1,0,3,4,0,1960,1
1,0,0,2,0,3,58494.0,6,298,68,19,4,7,2,0,0,6,6,1974,0
0,0,0,3,0,4,58684.0,12,479,179,85,28,35,1,0,7,2,5,1981,0
0,0,0,5,0,2,57136.0,7,267,599,127,34,140,1,0,12,6,7,1967,0
1,1,0,1,0,6,56551.0,4,67,32,16,17,4,3,0,2,4,2,1950,0
0,1,0,1,0,3,22448.0,3,3,8,18,23,1,3,0,2,3,2,1982,1
0,0,0,6,0,4,82014.0,12,980,265,31,35,37,1,0,163,6,3,1961,0
1,1,0,1,0,6,34213.0,2,50,28,26,6,4,3,0,3,9,3,1963,1
0,0,0,28,0,5,157146.0,0,1,1725,1,2,0,0,0,1,1,0,1977,0
1,0,0,0,0,6,25358.0,3,19,5,8,0,0,2,0,0,6,1,1947,1
0,1,0,0,0,4,35544.0,3,30,23,4,4,5,1,0,1,7,2,1978,1
1,0,0,2,0,5,36634.0,5,213,76,30,4,9,3,0,3,7,5,1954,1
1,0,0,3,0,3,62670.0,13,539,92,38,80,30,1,0,46,3,5,1954,0
1,0,0,4,0,5,50334.0,6,284,160,134,84,16,6,0,16,6,7,1972,1
0,0,0,6,0,4,72066.0,6,1003,536,34,134,34,1,1,51,2,4,1981,0
1,1,0,2,0,4,50729.0,7,239,143,52,45,13,9,0,4,6,6,1958,1
0,2,0,1,0,5,34916.0,3,51,82,42,33,23,4,0,0,9,5,1968,1
1,0,0,4,0,2,64892.0,12,527,230,65,32,24,2,0,24,4,6,1976,0
1,1,0,1,0,4,43602.0,2,19,12,19,10,5,3,0,3,6,3,1966,1
0,0,0,1,0,4,33996.0,3,40,15,6,8,2,1,0,0,4,1,1989,1
0,1,0,0,0,4,41473.0,3,21,20,9,15,8,1,0,3,7,2,1985,1
2,0,0,3,0,3,63246.0,12,593,91,7,29,30,1,0,22,4,6,1967,0
1,1,0,1,0,3,36732.0,4,21,3,7,10,5,3,0,1,2,1,1959,1
0,1,0,3,0,3,69084.0,13,1181,199,30,39,107,2,0,30,8,7,1970,0
1,0,0,10,0,3,77766.0,11,1004,265,27,115,59,2,0,59,6,11,1967,0
0,0,0,2,0,4,37929.0,5,202,46,10,3,2,2,0,2,7,4,1985,1
0,0,0,6,0,5,86610.0,6,446,768,53,33,107,1,0,196,2,5,1951,0
0,0,0,4,0,3,80141.0,10,1184,673,40,52,102,1,1,40,6,7,1986,0
0,0,0,8,0,3,72635.0,6,390,323,107,104,22,1,0,35,3,6,1955,0
1,0,0,9,0,3,69016.0,13,726,363,161,123,53,4,0,107,5,8,1970,0
0,0,0,1,0,5,20193.0,4,8,22,9,24,8,1,0,11,4,1,1991,1
0,1,0,1,0,3,27573.0,4,50,110,15,39,15,4,0,15,8,5,1975,1
0,1,0,0,0,4,15862.0,3,1,4,10,11,1,1,0,9,8,1,1979,1
0,1,0,1,0,3,49544.0,8,308,73,23,0,0,2,0,0,7,5,1976,1
0,1,0,0,0,3,33228.0,3,22,31,5,7,2,1,0,4,7,2,1980,1
0,0,0,10,0,5,70440.0,7,690,499,88,76,117,1,0,102,3,5,1978,0
1,1,0,1,0,5,38232.0,3,43,28,33,7,5,4,0,6,5,3,1971,1
1,1,0,0,0,3,22554.0,4,27,10,4,0,0,4,0,0,5,2,1955,1
0,1,0,0,0,3,23536.0,3,6,3,1,0,0,1,0,0,3,0,1983,1
1,0,0,2,0,3,49413.0,5,205,41,46,3,7,2,0,2,5,4,1952,1
1,1,0,0,0,3,42231.0,3,24,8,4,0,0,1,0,1,5,1,1969,1
0,0,0,6,0,2,78789.0,5,667,850,83,21,50,1,0,83,2,4,1980,0
1,0,0,4,1,5,56534.0,7,691,61,46,10,7,4,0,0,8,10,1968,0
1,0,0,3,0,4,58350.0,12,493,206,80,116,26,4,0,80,6,8,1971,0
0,0,0,7,0,4,81217.0,11,493,324,84,146,70,1,0,40,1,3,1989,0
1,0,0,2,0,4,49090.0,9,494,82,100,7,5,3,0,0,7,7,1951,1
0,0,0,4,0,2,61787.0,6,621,414,85,78,73,1,0,48,5,8,1987,0
0,1,0,0,0,3,18169.0,2,9,5,7,0,0,1,0,0,8,1,1985,1
0,1,0,0,0,4,24336.0,2,1,2,12,8,6,1,0,2,7,1,1981,1
0,0,0,0,0,3,18222.0,3,12,19,14,12,4,1,0,6,8,2,1990,1
1,0,0,3,0,2,62335.0,13,243,217,26,85,131,2,0,6,2,3,1952,0
1,1,0,0,0,5,42033.0,2,11,4,7,2,1,1,0,0,7,1,1971,1
0,0,0,2,0,3,86580.0,5,532,127,20,26,21,0,1,20,1,4,1983,0
1,1,0,0,0,2,41437.0,3,29,2,1,0,0,1,0,0,7,1,1957,1
2,0,0,6,0,6,73705.0,8,612,520,107,258,91,2,0,107,5,9,1951,0
1,0,0,4,0,3,61064.0,11,387,342,180,0,126,5,0,45,6,8,1976,0
1,1,0,0,0,3,38452.0,3,56,14,2,0,0,3,0,0,7,3,1955,1
0,1,0,0,0,4,18358.0,4,6,19,4,16,8,3,0,4,7,3,1989,1
1,0,0,2,0,5,55012.0,9,582,65,13,0,0,6,0,0,5,8,1973,0
0,1,0,1,0,5,9722.0,3,6,16,42,6,17,4,0,16,8,3,1973,1
0,1,0,1,0,3,38175.0,4,70,69,3,2,6,3,0,3,7,3,1984,1
1,0,0,8,0,5,58656.0,13,962,194,12,16,12,4,1,24,6,7,1956,0
1,0,0,2,0,5,52117.0,4,112,107,20,30,10,2,0,0,7,5,1965,0
0,1,0,2,0,3,64813.0,10,293,124,52,179,0,1,0,97,5,7,1978,0
1,0,0,3,0,3,54222.0,5,199,31,7,3,12,1,0,12,3,3,1973,0
0,0,0,7,1,3,83512.0,10,1060,835,101,80,61,1,1,20,1,4,1986,0
1,0,0,7,0,3,77520.0,7,940,396,58,0,44,1,1,88,4,8,1959,0
1,0,0,0,0,5,41154.0,4,44,11,7,2,2,1,0,3,5,1,1978,1
0,0,0,8,0,3,80398.0,12,342,936,26,207,51,1,1,35,3,5,1966,0
0,1,0,0,0,4,18746.0,3,2,11,20,12,10,2,0,9,6,3,1992,1
0,1,0,1,0,5,35196.0,5,75,141,187,43,12,6,0,39,8,6,1984,1
1,0,0,3,0,4,60230.0,6,520,367,40,39,20,2,0,81,5,6,1956,0
1,1,0,0,0,3,22108.0,3,5,9,6,6,3,2,0,2,7,2,1977,1
1,1,0,1,0,5,44392.0,4,87,71,29,7,5,5,0,12,7,4,1974,1
1,0,0,5,0,3,55424.0,9,462,184,107,10,61,4,0,53,6,7,1976,0
0,1,1,0,0,3,17688.0,2,2,1,2,3,2,1,0,1,8,1,1979,1
0,0,0,5,0,3,92491.0,12,979,935,22,29,44,1,1,25,3,7,1983,0
0,0,0,6,0,4,90273.0,7,704,853,111,120,129,1,1,74,2,5,1991,0
0,0,0,5,0,6,82571.0,13,861,558,79,62,31,0,1,95,2,6,1962,0
0,1,0,1,0,4,38513.0,5,172,115,18,16,3,5,0,0,8,6,1982,1
0,1,0,1,0,4,16653.0,3,5,31,7,15,7,3,0,4,6,2,1979,1
1,1,0,1,0,5,42586.0,6,194,56,0,0,2,5,0,0,8,4,1955,1
1,0,0,1,0,4,23529.0,2,9,13,20,3,7,1,0,2,6,1,1965,1
1,1,0,2,0,5,74881.0,12,505,270,54,36,72,4,0,27,5,9,1961,0
1,0,0,6,0,3,71107.0,13,533,217,195,198,10,2,0,174,4,7,1951,0
1,1,0,0,0,5,46910.0,3,48,14,6,0,0,2,0,0,6,2,1964,1
0,0,0,1,0,3,18690.0,2,6,7,19,23,1,1,0,4,8,1,1959,1
1,1,0,1,0,2,37244.0,2,18,10,25,0,2,1,0,0,7,1,1955,1
0,0,0,5,0,5,82427.0,12,482,509,107,104,147,1,1,107,1,3,1966,0
1,0,0,2,0,4,75342.0,10,204,97,26,21,97,1,0,118,4,5,1958,0
1,0,0,10,0,2,70044.0,5,1073,250,14,153,0,4,0,14,5,7,1954,0
1,1,0,1,0,4,79146.0,8,245,223,16,21,16,2,0,43,6,8,1967,0
0,0,0,5,0,3,77437.0,13,560,442,29,29,21,1,1,44,1,4,1963,0
1,0,0,1,0,3,54984.0,6,173,131,6,32,13,4,0,3,7,6,1959,0
0,1,0,0,0,3,42403.0,3,22,11,3,0,1,1,0,5,8,1,1971,1
1,0,0,1,0,5,55761.0,3,136,12,32,0,1,2,0,3,6,4,1964,0
0,1,0,3,0,5,37292.0,5,275,86,66,10,0,5,0,23,8,6,1983,1
0,0,0,1,0,4,45576.0,3,56,29,25,2,19,1,0,14,8,3,1945,1
0,0,0,5,0,5,70321.0,13,303,751,191,82,23,1,0,26,4,6,1947,0
1,0,0,3,0,2,58086.0,7,708,62,15,0,7,2,0,0,8,11,1969,0
0,0,0,11,0,3,81795.0,7,324,693,88,27,132,1,0,118,2,4,1952,0
0,0,0,0,0,5,28389.0,2,1,3,8,7,5,1,0,4,7,1,1947,1
0,0,0,4,0,3,66835.0,13,620,195,141,34,26,1,0,17,2,6,1946,0
1,0,0,3,0,2,69901.0,10,312,206,149,102,21,3,0,92,5,7,1969,0
0,0,0,4,0,3,80360.0,5,1493,454,43,112,86,2,1,43,2,4,1949,0
1,0,0,3,0,5,63342.0,5,918,118,21,13,21,3,0,10,6,8,1961,0
1,0,0,1,0,3,44989.0,5,98,106,106,49,0,5,0,10,6,5,1974,1
0,1,0,0,0,4,31859.0,3,3,7,11,15,4,1,0,8,7,1,1980,1
1,0,0,1,0,6,51569.0,7,380,47,34,6,0,4,0,0,8,7,1949,1
1,1,0,0,0,6,30372.0,3,15,12,7,7,0,3,0,3,7,2,1971,1
1,1,0,1,0,4,16014.0,4,3,4,7,7,9,4,0,8,3,1,1979,1
1,1,0,1,0,3,41120.0,3,24,23,24,0,2,3,0,8,6,2,1968,1
0,1,0,1,0,4,39763.0,2,80,60,16,4,1,2,0,6,9,5,1971,1
1,1,0,0,0,3,38725.0,4,31,6,5,2,0,2,0,1,4,1,1955,1
0,1,0,4,0,3,77981.0,7,138,204,60,16,120,3,0,126,5,7,1972,0
1,0,0,2,0,3,62905.0,8,166,96,59,119,75,3,0,107,4,7,1964,0
0,1,0,0,0,2,13533.0,3,12,8,17,8,3,2,0,0,7,2,1979,1
1,0,0,3,0,5,59481.0,8,178,85,58,71,3,2,0,66,2,3,1975,0
1,0,0,7,0,3,72117.0,9,707,171,50,65,20,1,0,60,5,9,1977,0
0,1,0,1,0,3,21955.0,3,5,7,11,17,1,2,0,14,6,2,1986,1
1,0,0,2,0,3,67131.0,12,465,250,62,93,71,3,0,35,6,9,1956,0
0,1,0,0,0,4,36802.0,3,16,2,1,0,1,1,0,0,5,1,1980,1
0,0,0,8,0,5,71853.0,6,358,413,32,141,108,1,0,97,1,2,1982,0
0,0,0,0,0,3,28249.0,3,1,7,10,2,9,1,0,14,6,2,1961,1
1,0,0,2,0,3,47808.0,3,123,26,72,2,1,2,0,0,7,3,1975,1
0,1,0,0,0,2,25509.0,3,40,30,11,10,3,3,0,7,9,3,1974,1
0,0,0,1,0,3,51012.0,4,102,63,24,2,9,1,0,9,6,4,1946,1
0,0,0,5,0,4,70596.0,12,347,534,26,17,44,1,0,0,2,3,1985,0
0,0,0,7,0,5,85431.0,7,376,462,53,168,53,1,0,53,0,2,1952,0
1,0,0,0,0,3,42664.0,3,21,3,0,0,0,1,0,0,6,1,1967,1
1,1,0,1,0,5,42586.0,6,194,56,0,0,2,5,0,0,8,4,1955,1
0,1,0,1,0,4,29760.0,4,64,68,17,7,4,4,0,5,8,3,1985,1
0,0,0,1,0,3,28973.0,5,206,46,12,3,0,2,0,2,8,5,1977,1
0,1,0,1,0,5,39435.0,2,71,18,13,0,0,1,0,0,7,3,1973,1
0,0,0,3,0,3,65370.0,13,71,112,29,138,22,1,0,89,1,2,1984,0
0,1,0,0,0,4,20194.0,3,0,7,15,11,4,2,0,10,6,2,1979,1
1,1,0,1,0,4,42473.0,4,93,21,25,0,1,3,0,4,5,2,1976,1
0,0,0,4,0,3,64590.0,10,920,168,30,36,138,1,0,46,6,9,1968,0
1,0,0,2,0,5,71232.0,10,653,170,17,34,17,2,0,26,7,11,1959,0
1,1,0,2,0,5,34600.0,5,199,60,15,8,33,5,0,3,8,5,1971,1
1,1,0,1,0,4,46904.0,4,153,56,31,0,4,4,0,9,8,5,1967,1
1,0,0,3,0,3,49094.0,6,376,38,69,11,0,5,0,8,6,6,1973,1
0,1,0,0,0,5,36075.0,4,46,30,30,12,0,1,0,1,6,2,1983,1
1,1,0,2,0,5,60839.0,12,600,128,128,223,21,13,0,150,8,2,1979,0
1,0,0,6,0,5,77298.0,11,425,292,79,23,115,1,0,35,3,6,1979,0
1,1,0,1,0,5,34026.0,3,18,15,17,12,6,3,0,8,5,2,1950,1
1,1,0,0,0,4,48918.0,4,52,9,1,0,0,2,0,0,4,1,1963,1
0,0,0,9,0,5,82122.0,13,734,350,100,151,22,1,1,25,1,3,1962,0
0,1,0,1,0,4,37697.0,3,34,21,8,11,6,1,0,4,6,2,1976,1
1,1,0,3,0,5,34074.0,3,135,41,67,10,1,5,0,1,6,3,1952,1
1,1,0,1,0,3,28520.0,2,11,10,20,0,0,1,0,2,6,1,1960,1
1,0,0,2,0,4,62535.0,8,163,90,52,0,48,1,0,45,3,3,1955,0
0,1,0,0,0,4,36273.0,3,29,30,9,3,3,2,0,2,6,3,1977,1
2,0,0,3,0,5,63404.0,4,734,70,17,11,26,2,0,44,4,6,1964,0
0,1,0,5,0,5,75774.0,8,340,134,56,258,21,1,0,14,4,7,1981,0
1,0,0,7,0,5,78416.0,10,453,279,183,188,38,2,0,38,3,7,1976,0
1,0,0,5,0,5,75702.0,13,1073,629,37,145,0,1,1,37,6,10,1974,0
1,1,0,1,0,5,59385.0,4,135,10,36,0,0,2,0,4,5,3,1951,0
1,1,0,1,0,4,37070.0,8,231,137,39,4,7,9,0,15,7,5,1966,1
1,1,0,1,0,3,44689.0,2,18,5,11,0,0,2,0,0,7,1,1951,1
1,0,0,5,0,5,53977.0,12,620,165,82,0,16,5,0,24,5,5,1958,0
2,0,0,1,0,4,7144.0,1,81,33,291,5,4,0,0,2,0,23,1966,1
1,1,0,0,0,4,18701.0,4,12,2,10,10,4,4,0,6,5,2,1964,1
0,0,0,6,0,3,90369.0,6,292,981,17,224,51,1,0,23,1,4,1956,0
0,0,0,5,0,4,63159.0,8,965,586,37,89,34,1,0,86,3,3,1974,0
1,1,0,0,0,5,37758.0,3,27,10,1,0,2,2,0,0,8,1,1966,1
1,0,0,4,0,4,46757.0,7,777,163,122,0,30,6,0,51,9,4,1963,1
0,0,0,3,0,3,79734.0,6,572,232,17,23,8,1,0,62,1,4,1969,0
0,0,0,3,0,5,63207.0,6,438,565,70,91,169,1,0,169,7,2,1992,0
1,0,0,4,0,2,72071.0,8,531,300,150,150,69,3,0,138,2,5,1954,0
0,1,0,0,0,5,21840.0,3,17,9,1,0,0,1,0,0,9,1,1983,1
1,0,0,2,0,5,58582.0,9,402,106,42,101,35,2,0,77,5,9,1982,0
0,0,0,7,0,4,72282.0,9,503,419,153,90,27,1,0,139,7,5,1951,0
2,0,0,2,0,3,50387.0,8,369,87,34,12,9,3,0,14,5,6,1956,1
1,1,0,0,0,5,32583.0,2,5,3,1,0,0,1,0,0,7,1,1961,1
1,0,0,3,0,5,62568.0,5,362,398,61,80,17,3,0,35,4,5,1962,0
1,1,0,0,0,2,44635.0,3,56,9,3,0,0,2,0,0,7,2,1971,1
1,1,0,1,0,4,33316.0,4,79,31,12,4,1,3,0,4,6,2,1971,1
1,0,0,4,0,3,63967.0,12,387,141,162,73,84,3,0,35,2,4,1968,0
0,0,0,5,0,5,52513.0,9,367,241,232,104,17,2,0,188,7,9,1978,0
0,1,0,1,0,3,25293.0,2,15,11,9,0,0,1,0,2,8,1,1969,1
1,0,0,2,0,6,54111.0,6,267,54,50,8,6,2,0,3,5,5,1965,0
0,0,0,6,0,5,78394.0,5,298,697,166,216,27,1,0,24,2,4,1986,0
0,0,0,11,0,3,80739.0,9,674,736,92,39,92,1,0,0,1,3,1958,0
0,1,0,1,0,5,22669.0,2,16,36,48,37,14,3,0,22,9,4,1975,1
0,1,0,0,0,4,29236.0,3,37,24,9,16,4,2,0,9,9,4,1987,1
1,0,0,1,0,5,44911.0,4,159,22,31,2,0,3,0,1,7,4,1959,1
1,0,0,4,0,3,54693.0,13,686,142,35,23,17,8,0,26,6,6,1962,0
0,1,0,1,0,5,48186.0,4,97,66,34,12,3,3,0,7,7,4,1974,1
1,1,0,1,0,3,54809.0,5,63,57,22,13,6,4,0,13,4,2,1977,0
1,1,0,1,0,5,41580.0,3,56,24,3,4,5,3,0,0,5,2,1978,1
0,0,0,9,0,3,80336.0,13,209,456,66,160,19,1,0,142,1,2,1970,0
1,0,0,1,0,3,47743.0,6,198,43,20,0,2,3,0,12,6,4,1957,1
1,0,0,4,0,3,62972.0,3,313,47,192,20,15,2,0,0,6,7,1955,0
1,0,0,5,0,2,57333.0,9,941,397,176,76,14,11,0,58,6,8,1954,0
0,1,0,0,0,5,32313.0,4,86,56,7,2,4,3,0,4,9,4,1982,1
0,0,0,10,0,6,84953.0,4,167,602,72,63,48,1,1,72,2,3,1953,0
0,1,0,0,0,2,27071.0,3,8,19,3,0,3,2,0,2,6,2,1968,1
0,0,0,4,0,5,68148.0,6,389,408,85,37,66,1,0,57,2,4,1957,0
1,1,0,2,0,5,65735.0,6,239,119,11,4,7,5,0,15,7,6,1965,0
0,0,0,10,0,3,86836.0,6,179,273,63,0,21,1,1,21,5,6,1975,0
1,1,0,0,0,3,4023.0,0,5,1,1,1,0,15,0,1,19,0,1963,1
0,0,0,0,0,3,30093.0,3,2,28,16,13,6,1,0,4,7,2,1990,1
1,0,0,1,0,3,57705.0,6,383,53,40,6,0,3,0,4,6,8,1966,0
0,1,0,0,0,4,25008.0,3,2,8,9,6,8,2,0,1,8,1,1988,1
0,0,1,10,0,4,83257.0,12,536,590,67,38,27,1,1,107,6,5,1995,0
0,1,0,0,0,5,22280.0,2,2,4,2,3,1,1,0,1,8,1,1975,1
0,0,0,6,0,3,72159.0,10,322,899,53,34,53,1,0,40,2,4,1978,0
0,0,0,5,0,5,64260.0,4,539,816,30,20,169,1,0,0,3,4,1961,0
0,0,0,4,0,4,82733.0,7,712,420,38,65,50,1,0,38,4,8,1984,0
1,0,0,8,0,2,74290.0,10,1121,72,12,0,0,4,0,12,6,10,1971,0
1,2,0,0,0,4,58217.0,4,68,13,13,3,1,1,0,5,6,2,1951,0
0,0,0,0,0,5,21024.0,4,36,18,18,6,4,1,0,2,7,2,1976,1
0,0,0,8,0,3,70116.0,12,707,603,29,95,44,1,0,58,1,2,1972,0
0,1,0,1,0,5,54006.0,7,174,203,97,6,77,2,0,24,7,8,1985,0
1,0,0,3,0,3,69063.0,5,666,124,26,69,35,1,0,8,3,5,1966,0
0,0,0,0,0,2,11448.0,2,0,0,6,6,0,1,0,2,6,1,1975,1
1,0,0,2,0,4,61825.0,8,162,100,27,55,50,1,0,30,4,4,1979,0
0,1,0,4,0,3,70886.0,4,407,239,53,103,70,1,0,88,2,5,1971,0
0,0,0,6,0,3,69109.0,7,823,459,95,124,25,1,1,29,4,6,1982,0
1,1,0,3,0,6,60208.0,7,488,71,59,15,23,11,0,0,7,8,1973,0
1,1,0,1,0,5,32889.0,3,28,13,8,4,0,3,0,2,5,2,1968,1
0,1,0,0,0,4,34738.0,3,3,10,2,3,2,1,0,0,6,1,1984,1
0,1,0,0,0,5,30538.0,4,284,52,20,8,0,4,0,3,10,9,1971,1
0,0,0,10,0,5,82326.0,6,938,754,183,159,142,1,1,81,2,5,1977,0
0,1,0,0,0,2,26642.0,3,13,15,8,2,2,2,0,2,6,2,1967,1
1,0,0,6,0,2,69932.0,11,412,153,57,150,172,2,0,105,4,7,1964,0
1,1,0,0,0,4,44503.0,3,31,8,8,0,1,2,0,0,6,2,1972,1
1,0,0,2,0,4,60200.0,11,502,132,26,0,19,6,0,6,6,6,1948,0
1,0,0,0,0,2,49638.0,3,18,3,0,3,10,1,0,5,2,1,1952,1
0,0,0,0,0,4,23830.0,3,1,6,16,4,8,1,0,8,7,1,1987,1
0,0,0,1,0,6,33051.0,8,100,243,219,108,71,3,0,94,9,9,1959,1
0,0,0,7,0,3,72905.0,9,407,445,203,181,114,1,0,165,1,3,1958,0
