OverallQual,GrLivArea,GarageArea,FireplaceQu,BsmtFinType2,TotalBsmtSF,GarageQual,LandSlope,TotRmsAbvGrd,2ndFlrSF,BsmtFinSF1,ExterQual,1stFlrSF,BsmtQual,YearRemodAdd,KitchenQual,GarageCond,YearBuilt,SaleType,LotFrontage,GarageYrBlt,YearRemodAdd_age_in_years,LotArea,BsmtFullBath,CentralAir,GarageCars,KitchenAbvGr,FullBath,Fireplaces,BsmtFinSF2,HeatingQC,MSSubClass,WoodDeckSF,OpenPorchSF,OverallCond,SaleCondition,FireplaceQu_Missing_Flag,BedroomAbvGr,MoSold,ScreenPorch,LowQualFinSF,HalfBath,BsmtUnfSF,EnclosedPorch,YrSold,MiscVal,YrSold_age_in_years,3SsnPorch,SalePrice
5,1644,312,2,5,728,4,0,7,756,386,3,888,3,1995,2,4,1942,8,79.0,1942.0,27,9480,0,1,1,1,1,2,0,0,70,168,0,7,4,0,3,6,0,0,1,342,0,2007,0,15,0,146500
8,1634,866,2,5,1626,4,0,7,0,0,2,1634,2,2006,2,4,2006,8,98.0,2006.0,16,11428,0,1,3,1,2,1,0,0,20,0,44,5,4,0,3,5,0,0,0,1626,0,2007,0,15,0,250000
6,1710,506,-1,5,832,4,0,7,878,426,2,832,2,1993,2,4,1993,8,76.0,1993.0,29,9291,0,1,2,1,2,0,0,0,60,144,70,5,4,1,3,6,0,0,1,406,0,2008,0,14,0,187000
8,1502,528,-1,1,1488,4,0,4,0,368,2,1502,2,1985,2,4,1985,8,20.0,1985.0,37,6820,1,1,2,1,1,0,1120,4,120,0,54,5,4,1,1,6,140,0,1,0,0,2010,0,12,0,212000
7,1969,534,2,5,808,4,0,8,808,0,3,1161,2,1977,3,4,1977,8,92.0,1977.0,45,11952,0,1,2,1,2,1,0,4,60,0,0,6,4,0,3,11,276,0,1,808,0,2007,0,15,0,190000
6,1072,525,-1,5,547,4,0,5,0,459,3,1072,2,2005,3,4,2005,8,35.0,2005.0,17,3675,1,1,2,1,1,0,0,0,180,0,28,5,4,1,2,6,0,0,0,88,0,2008,0,14,0,148000
8,1976,908,0,5,1976,4,0,7,0,1350,2,1976,0,2007,2,4,2006,6,110.0,2006.0,15,14977,1,1,3,1,2,1,0,0,20,250,63,5,5,0,2,7,0,0,0,626,0,2007,0,15,0,440000
8,1652,499,-1,5,1494,4,0,6,0,1196,2,1652,2,2000,0,4,2000,8,41.0,2000.0,22,5330,1,1,2,1,2,0,0,0,120,96,48,5,4,1,2,8,0,0,0,298,0,2007,0,15,0,251000
5,970,624,-1,5,970,4,0,5,0,630,3,970,3,1963,3,4,1963,8,80.0,1996.0,59,8480,1,1,2,1,1,0,0,4,20,0,24,6,4,1,2,7,192,0,0,340,0,2007,0,15,0,132500
6,1493,508,4,5,1478,4,1,7,0,994,3,1493,2,1998,2,4,1997,8,75.0,1997.0,24,13125,1,1,2,1,2,1,0,0,20,140,39,5,4,0,3,4,0,0,0,484,0,2008,0,14,0,208900
9,2643,694,2,5,2153,4,0,9,574,0,0,2069,2,2006,0,4,2006,8,105.0,2006.0,16,13693,0,1,3,1,2,1,0,0,60,414,84,5,4,0,3,3,0,0,1,2153,0,2007,0,15,0,380000
8,1718,826,2,5,1705,4,0,7,0,1288,2,1718,0,2008,2,4,2007,8,79.0,2007.0,14,10637,1,1,3,1,2,1,0,0,20,208,44,5,4,0,3,9,0,0,0,417,0,2009,0,13,0,297000
4,1131,672,-1,5,907,4,0,7,0,168,3,1131,1,2000,3,4,1937,8,50.0,1995.0,22,5925,0,1,2,1,1,0,0,4,30,0,72,7,2,1,2,3,0,0,0,739,0,2007,0,15,0,89471
9,1850,772,2,5,1833,4,0,8,0,1261,2,1850,0,2005,2,4,2004,8,98.0,2004.0,17,16033,1,1,3,1,2,1,0,0,20,519,112,5,4,0,3,3,0,0,0,572,0,2006,0,16,0,326000
9,1792,874,2,5,1792,4,0,6,0,1567,2,1792,0,2004,0,4,2003,8,72.0,2003.0,18,11846,1,1,3,1,2,1,0,0,20,206,49,5,4,0,2,8,0,0,0,225,0,2006,0,16,0,374000
7,1826,164,2,5,910,1,0,7,910,299,2,916,3,2005,0,1,1915,8,50.0,1915.0,17,2500,1,1,1,1,1,1,0,0,70,0,0,8,4,0,4,6,0,0,1,611,0,2009,0,13,0,155000
6,1216,402,-1,5,1216,4,0,5,0,897,3,1216,0,1998,3,4,1998,8,32.0,1998.0,24,4500,1,1,2,1,2,0,0,0,120,0,125,5,4,1,2,5,0,0,0,319,0,2006,0,16,0,164000
5,999,264,-1,5,999,4,0,6,0,588,3,999,3,2001,2,4,1962,8,20.0,1963.0,21,7758,1,1,1,1,1,0,0,2,20,0,132,7,4,1,3,3,0,0,0,411,0,2007,0,15,0,132500
5,1113,264,2,5,1113,4,0,5,0,607,2,1113,3,2007,2,4,1950,8,80.0,1950.0,15,9600,0,1,1,1,1,1,0,2,20,0,80,7,4,0,3,7,0,0,0,506,120,2009,0,13,0,147000
5,1073,515,-1,5,1073,4,0,6,0,836,3,1073,3,1965,3,4,1965,8,79.0,1965.0,57,10289,1,1,2,1,1,0,0,4,20,0,0,7,4,1,3,6,0,0,1,237,0,2007,0,15,0,156000
5,1484,487,4,5,1484,4,0,7,0,998,3,1484,2,1971,3,4,1971,8,70.0,1971.0,51,12243,0,1,2,1,2,1,0,2,20,224,0,6,4,0,3,2,180,0,0,486,0,2007,0,15,0,175000
5,2414,520,2,5,954,4,0,10,648,664,3,1766,3,1970,3,1,1900,3,60.0,1970.0,52,10800,0,0,2,2,2,1,0,4,190,142,0,4,4,0,3,5,0,0,0,290,0,2006,0,16,0,160000
4,630,286,-1,5,630,4,0,3,0,515,3,630,2,2002,2,4,1970,8,21.0,1970.0,20,1526,1,1,1,1,1,0,0,4,180,0,0,8,4,1,1,5,0,0,0,115,0,2009,0,13,0,86000
5,1304,336,2,5,264,4,0,4,688,0,3,616,2,1976,3,4,1976,8,20.0,1976.0,46,2665,0,1,1,1,1,1,0,4,160,141,24,6,4,0,3,6,0,0,1,264,0,2008,0,14,0,115000
6,1578,240,4,4,806,4,0,5,620,403,3,958,3,1950,1,4,1941,8,79.0,1941.0,72,9490,1,1,1,1,1,2,165,4,50,0,0,7,4,0,3,8,0,0,0,238,32,2006,0,16,0,133000
6,1456,429,-1,5,728,4,0,8,728,0,2,728,2,2006,3,4,2006,6,105.0,2006.0,16,15578,0,1,2,1,2,0,0,2,60,0,0,5,5,1,3,5,0,0,1,728,0,2006,0,16,0,172785
5,1269,308,1,3,1269,4,0,6,0,374,3,1269,3,1960,3,4,1960,8,70.0,1964.0,62,7931,0,1,1,1,1,1,532,4,20,0,0,6,4,0,3,6,0,0,1,363,0,2008,0,14,0,155000
5,886,273,-1,5,190,4,0,4,0,0,3,886,1,1996,3,4,1938,8,50.0,1938.0,26,5784,0,1,1,1,1,0,0,2,30,144,20,8,4,1,2,12,0,0,0,190,80,2009,0,13,0,91300
4,720,0,-1,5,720,-1,0,4,0,495,3,720,3,1950,3,-1,1920,8,60.0,1899.0,72,7879,0,0,0,1,1,0,0,4,30,0,523,5,0,1,2,11,0,0,0,225,115,2009,0,13,0,34900
8,3228,546,2,5,3200,4,0,10,0,1231,2,3228,2,1993,2,4,1992,8,20.0,1992.0,29,12692,1,1,2,1,3,1,0,0,20,264,75,5,4,0,4,5,0,0,0,1969,291,2007,0,15,0,430000
7,1820,240,-1,5,1026,4,0,8,687,329,3,1133,3,1950,3,4,1925,8,60.0,1925.0,72,9120,1,1,1,1,2,0,0,0,50,0,100,6,4,1,4,6,0,0,0,697,0,2008,0,14,0,184000
5,899,288,-1,5,864,4,0,5,0,450,3,899,3,2004,2,4,1967,8,65.0,1967.0,18,7800,0,1,1,1,1,0,0,0,20,64,0,7,4,1,3,6,0,0,0,414,0,2009,0,13,0,130000
5,912,297,-1,3,912,4,0,5,0,111,3,912,3,1985,3,4,1958,8,70.0,1958.0,37,7535,0,1,1,1,1,0,279,1,20,12,285,7,4,1,2,6,0,0,0,522,0,2007,480,15,0,120000
6,1218,264,-1,5,672,4,0,7,546,356,3,672,3,1973,3,4,1973,8,21.0,1973.0,49,1890,0,1,1,1,1,0,0,4,160,144,28,5,4,1,3,5,0,0,1,316,0,2007,0,15,0,113000
7,1768,603,-1,5,866,4,0,7,902,400,2,866,2,2005,2,4,2005,8,75.0,2005.0,17,9803,0,1,2,1,2,0,0,2,60,0,108,5,4,1,3,2,0,0,1,466,0,2008,0,14,0,226700
5,1214,461,-1,2,1214,1,0,6,0,698,3,1214,3,1965,3,1,1965,8,70.0,1965.0,57,9170,1,1,2,1,1,0,96,0,20,0,0,7,4,1,2,4,0,0,0,420,184,2007,400,15,0,140000
7,1801,484,4,5,1501,4,0,6,0,1247,3,1801,3,1997,3,4,1959,8,100.0,1959.0,25,15602,1,1,2,1,2,2,0,4,20,0,54,8,4,0,1,3,161,0,0,254,0,2010,0,12,0,289000
6,1322,440,1,4,855,4,0,6,467,257,3,855,3,1974,3,4,1974,8,24.0,1974.0,48,2308,0,1,2,1,2,1,495,4,160,260,0,5,4,0,3,6,0,0,1,103,0,2009,0,13,0,147000
5,1960,400,-1,5,960,4,0,10,1000,0,3,960,3,1952,3,4,1952,0,60.0,1952.0,70,7596,0,1,2,2,2,0,0,2,90,0,0,5,4,1,4,7,0,0,0,960,0,2009,0,13,0,124500
8,1911,471,4,5,777,4,0,8,846,380,2,1065,2,1994,2,4,1993,8,80.0,1993.0,28,9554,0,1,2,1,2,1,0,0,60,182,81,5,4,0,3,9,0,0,1,397,0,2006,0,16,0,215000
6,1218,676,-1,5,1218,4,0,4,0,27,2,1218,2,2009,2,4,2009,6,75.0,2009.0,13,7862,0,1,2,1,2,0,0,0,20,0,102,5,5,1,2,9,0,0,0,1191,0,2009,0,13,0,208300
7,1378,360,2,5,689,4,0,7,689,141,3,689,3,2005,2,4,1928,8,60.0,1928.0,17,9600,0,1,2,1,2,1,0,0,70,0,0,9,4,0,3,10,0,0,0,548,116,2008,0,14,0,161000
5,1041,270,-1,5,1041,4,0,6,0,991,3,1041,3,1959,3,4,1959,8,80.0,1959.0,63,9600,1,1,1,1,1,0,0,0,20,224,88,6,4,1,3,7,0,0,0,50,0,2009,0,13,0,124500
5,1363,288,4,4,1008,4,0,6,0,650,2,1363,3,2000,3,4,1951,8,75.0,1951.0,22,14559,1,1,1,1,1,2,180,0,20,324,42,7,4,0,2,6,168,0,0,178,0,2009,2000,13,0,164900
7,1368,474,2,5,1368,4,0,6,0,0,2,1368,2,2006,2,4,2005,6,40.0,2005.0,16,6792,0,1,2,1,2,1,0,0,120,132,35,5,5,0,2,3,0,0,0,1368,0,2006,0,16,0,202665
5,864,624,-1,3,864,4,0,5,0,521,3,864,3,1958,3,4,1958,8,70.0,1964.0,64,9100,1,1,2,1,1,0,174,4,20,0,0,5,4,1,3,7,0,0,0,169,0,2006,0,16,0,129900
6,1080,484,-1,5,1084,4,0,5,0,336,3,1080,3,1983,3,4,1983,8,71.0,1983.0,39,9187,0,1,2,1,1,0,0,4,20,120,0,5,4,1,3,6,0,0,1,748,158,2007,0,15,0,134000
5,789,200,-1,5,768,3,0,5,0,0,3,789,3,1950,3,3,1926,8,55.0,1926.0,72,10594,0,0,1,1,1,0,0,1,45,0,0,5,4,1,2,6,0,0,0,768,112,2007,0,15,0,96500
10,2020,900,2,5,2006,4,0,9,0,1436,0,2020,0,2009,0,4,2009,6,94.0,2009.0,13,12220,1,1,3,1,2,1,0,0,20,156,54,5,5,0,3,9,0,0,1,570,0,2009,0,13,0,402861
6,2119,583,4,5,689,4,0,7,741,0,3,1378,3,1972,3,4,1972,0,20.0,1972.0,50,10448,0,1,2,1,2,1,0,4,80,0,104,6,0,0,3,8,0,0,1,689,0,2009,0,13,0,158000
7,2344,889,4,5,1264,4,0,7,1067,0,2,1277,2,1997,2,4,1996,8,79.0,1996.0,25,10208,0,1,3,1,2,1,0,0,60,220,0,5,4,0,3,7,0,0,1,1264,0,2009,0,13,0,265000
6,1796,546,-1,5,794,4,0,7,914,706,3,882,2,1998,3,4,1998,8,20.0,1998.0,24,9531,1,1,2,1,2,0,0,0,60,0,36,5,4,1,3,5,0,0,1,88,0,2007,0,15,0,211000
7,2080,282,2,5,1276,4,0,9,804,0,2,1276,2,2004,2,4,1926,8,53.0,1926.0,18,10918,0,1,1,1,1,2,0,0,70,0,0,9,4,0,3,6,145,0,1,1276,0,2009,0,13,0,234000
4,1294,0,-1,-1,0,-1,0,7,600,0,3,694,-1,2000,3,-1,1900,8,60.0,1899.0,22,10800,0,0,0,2,2,0,0,4,190,220,114,7,4,1,3,8,0,0,0,0,210,2008,0,14,0,106250
6,1244,336,2,5,1244,4,0,6,0,777,3,1244,3,1957,3,4,1957,8,90.0,1957.0,65,11988,0,1,1,1,1,2,0,0,20,0,40,6,4,0,3,5,0,0,1,467,0,2007,0,15,0,150000
6,1664,420,2,5,1004,4,0,7,660,399,3,1004,3,1950,3,4,1947,8,50.0,1950.0,72,5000,0,1,2,1,2,2,0,0,50,0,24,7,4,0,3,10,0,0,0,605,36,2006,0,16,0,159000
10,4676,884,2,5,3138,4,0,11,1538,2260,0,3138,0,2008,0,4,2007,6,130.0,2007.0,14,40094,1,1,3,1,3,1,0,0,60,208,406,5,5,0,3,10,0,0,1,878,0,2007,0,15,0,184750
7,2398,834,4,5,1379,4,0,8,1015,719,2,1383,2,1997,2,4,1996,8,95.0,1996.0,25,11787,1,1,3,1,2,1,0,0,60,239,60,5,4,0,3,8,0,0,1,660,0,2007,0,15,0,315750
7,1266,453,4,5,1257,4,0,6,0,0,2,1266,2,2005,2,4,2005,8,62.0,2005.0,17,7500,0,1,2,1,2,1,0,0,20,38,144,5,4,0,3,4,0,0,0,1257,0,2006,0,16,0,176000
5,928,252,-1,5,928,4,0,4,0,377,3,928,2,2000,3,4,1956,8,70.0,1956.0,22,13300,0,1,1,1,1,0,0,4,20,261,0,7,4,1,2,6,0,0,0,551,156,2007,0,15,0,132000
9,2713,858,2,5,1452,4,0,11,1237,1330,0,1476,0,2008,0,4,2008,6,67.0,2008.0,14,14948,1,1,3,1,2,1,0,0,60,126,66,5,5,0,3,11,0,0,1,122,0,2008,0,14,0,446261
4,605,0,-1,5,528,-1,0,5,0,348,3,605,3,2002,3,-1,1920,8,58.0,1899.0,20,9098,1,1,0,1,1,0,0,0,30,0,0,7,4,1,2,7,0,0,0,180,144,2007,0,15,0,86000
6,2515,484,4,5,2035,4,0,9,0,1219,2,2515,3,1975,3,4,1957,8,20.0,1975.0,47,32668,1,1,2,2,3,2,0,4,20,0,0,3,2,0,4,3,0,0,0,816,200,2007,0,15,0,200624
6,1509,600,1,5,1461,4,0,5,0,783,2,1509,2,1989,2,4,1988,8,85.0,1988.0,33,10200,1,1,2,1,2,1,0,0,80,224,0,5,0,0,3,8,0,0,0,678,0,2008,0,14,0,175000
6,1362,502,-1,5,611,4,0,6,611,0,3,751,1,1999,3,1,1920,8,60.0,1920.0,23,6155,0,1,2,1,2,0,0,0,70,0,0,8,4,1,3,6,0,0,0,611,84,2008,0,14,0,128000
5,827,392,3,-1,0,4,0,5,0,0,3,827,-1,2007,3,4,1955,8,60.0,1967.0,15,7200,0,1,1,1,1,1,0,0,20,0,0,7,4,0,2,4,0,0,0,0,0,2010,0,12,0,107500
1,334,0,-1,-1,0,-1,1,2,0,0,1,334,-1,1950,1,-1,1946,8,50.0,1899.0,72,5000,0,0,0,1,1,0,0,1,20,0,0,3,4,1,1,1,0,0,0,0,0,2007,0,15,0,39300
8,1414,403,2,5,707,4,0,6,707,0,2,707,0,2004,2,4,2004,8,74.0,2004.0,18,9056,0,1,2,1,2,1,0,0,60,100,35,5,4,0,3,10,0,0,1,707,0,2006,0,16,0,178000
5,1347,0,-1,5,1117,-1,0,5,527,969,3,820,2,1991,3,-1,1910,8,70.0,1899.0,31,7000,1,1,0,1,1,0,0,4,190,85,0,7,4,1,3,1,0,0,0,148,148,2008,0,14,0,107500
7,1724,527,-1,5,880,4,0,8,844,0,3,880,2,1999,2,4,1998,8,57.0,1998.0,23,8924,0,1,2,1,2,0,0,0,60,120,155,5,4,1,3,7,0,0,1,880,0,2008,0,14,0,188000
4,864,576,-1,5,864,4,0,5,0,600,3,864,3,1972,3,4,1972,0,20.0,1980.0,50,12735,0,1,2,1,1,0,0,4,20,216,0,5,4,1,3,4,0,0,0,264,0,2008,0,14,0,111250
5,1159,336,1,5,1051,4,0,7,0,673,3,1159,3,1968,3,4,1968,8,20.0,1968.0,54,11553,0,1,1,1,1,1,0,4,20,466,0,5,4,0,3,7,0,0,1,378,0,2006,0,16,0,158000
8,1601,670,4,5,1581,4,0,6,0,1358,2,1601,2,2002,2,4,2001,8,20.0,2001.0,20,11423,1,1,2,1,2,1,0,0,20,180,0,5,4,0,3,5,0,0,0,223,0,2010,2000,12,0,272000
9,1838,765,2,5,1838,4,0,8,0,1260,0,1838,0,2006,0,4,2006,8,85.0,2006.0,16,14601,1,1,3,1,2,1,0,0,20,270,68,5,4,0,2,3,0,0,0,578,0,2009,0,13,0,315000
8,2285,648,4,5,969,4,0,8,1288,0,2,997,2,2000,2,4,2000,8,20.0,2000.0,22,11000,0,1,3,1,2,1,0,0,60,0,56,5,4,0,4,6,0,0,1,969,0,2007,0,15,0,248000
7,1680,583,4,2,1650,4,0,7,0,144,2,1680,0,1999,2,4,1998,8,78.0,1998.0,23,10140,1,1,2,1,2,1,1127,0,20,78,73,5,4,0,3,6,0,0,0,379,0,2009,0,13,0,213250
7,767,367,-1,3,723,4,0,4,0,584,3,767,2,1998,3,4,1998,8,34.0,1998.0,24,4058,1,1,1,1,1,0,139,0,120,120,40,5,4,1,1,6,0,0,0,0,0,2007,0,15,0,133000
7,1496,426,2,5,654,4,0,7,832,554,2,664,2,2006,2,4,2006,6,58.0,2006.0,16,17104,1,1,2,1,2,1,0,0,60,100,24,5,5,0,3,9,0,0,1,100,0,2006,0,16,0,179665
7,2183,786,-1,3,1204,4,0,9,806,1002,2,1377,2,1988,2,4,1988,8,20.0,1988.0,34,13837,0,1,3,1,2,0,202,2,50,0,0,5,4,1,4,2,0,0,1,0,0,2006,0,16,0,229000
6,1635,440,2,5,1065,4,0,6,720,300,3,915,2,1950,3,4,1923,8,70.0,1950.0,72,8737,0,1,2,1,1,1,0,0,50,0,38,7,4,0,3,5,0,0,1,765,0,2007,0,15,144,210000
5,768,624,-1,5,768,4,0,5,0,619,3,768,2,1970,3,4,1970,8,54.0,1987.0,52,7244,1,1,2,1,1,0,0,0,85,104,0,7,4,1,2,4,0,0,0,149,0,2007,0,15,0,129500
5,825,720,-1,4,825,4,0,4,0,180,3,825,3,1995,3,4,1955,8,49.0,1963.0,27,8235,1,1,2,1,1,0,645,4,20,140,50,7,4,1,2,6,0,0,0,0,0,2008,0,14,0,125000
7,2094,615,2,5,912,4,0,8,1182,0,2,912,2,2004,2,4,2003,8,75.0,2003.0,18,9375,0,1,2,1,2,1,0,0,60,182,182,5,4,0,4,11,0,0,1,912,0,2009,0,13,0,263000
6,1069,440,-1,5,1069,4,0,4,0,559,3,1069,2,1977,3,4,1977,0,53.0,1977.0,45,4043,0,1,2,1,2,0,0,4,120,0,55,6,0,1,2,10,200,0,0,510,0,2008,0,14,0,140000
5,928,288,-1,5,928,4,0,5,0,308,3,928,3,1957,3,4,1957,8,50.0,1957.0,65,6000,0,1,1,1,1,0,0,2,20,0,0,6,4,1,3,6,0,0,0,620,0,2008,0,14,0,112500
8,1717,908,2,5,1709,4,0,7,0,0,2,1717,0,2006,2,4,2006,8,87.0,2006.0,16,11146,0,1,3,1,2,1,0,0,20,169,39,5,4,0,3,7,0,0,0,1709,0,2009,0,13,0,255500
4,1126,520,-1,-1,0,4,0,5,0,0,3,1126,-1,2003,2,4,1949,8,67.0,2002.0,19,8777,0,1,2,1,2,0,0,0,20,0,96,5,4,1,2,5,0,0,0,0,0,2009,0,13,0,108000
7,2046,871,2,5,998,4,0,8,1040,866,2,1006,2,2004,2,4,2003,8,85.0,2003.0,18,10625,1,1,3,1,2,1,0,0,60,320,62,5,4,0,3,8,0,0,1,132,0,2008,0,14,0,284000
5,1048,280,2,5,993,4,0,5,0,0,3,1048,3,1950,3,4,1922,8,58.0,1922.0,72,6380,0,1,1,1,1,1,0,4,45,0,0,6,4,0,2,8,0,0,0,993,116,2006,0,16,0,113000
5,1092,299,4,5,1092,4,0,6,0,895,3,1092,3,1957,3,4,1957,8,69.0,1957.0,65,14850,1,1,1,1,1,1,0,4,20,268,0,5,4,0,2,5,122,0,0,197,0,2006,0,16,0,141000
4,1336,570,-1,5,637,4,1,7,439,637,3,897,3,1950,3,4,1920,0,60.0,1994.0,72,11040,0,1,1,1,1,0,0,2,50,0,47,6,4,1,3,9,0,0,1,0,120,2006,0,16,0,108000
7,1446,406,4,5,729,4,0,6,717,604,3,729,2,1997,3,4,1996,8,57.0,1996.0,25,21872,0,1,2,1,2,1,0,0,60,264,22,5,4,0,3,8,0,0,1,125,0,2008,0,14,0,175000
7,1557,420,4,5,1374,4,0,7,0,0,2,1557,2,2004,2,4,2003,8,20.0,2003.0,18,3196,0,1,2,1,2,1,0,0,120,143,20,5,4,0,2,10,0,0,0,1374,0,2006,0,16,0,234000
5,1392,528,2,5,1392,4,0,5,0,1302,3,1392,2,1996,3,4,1957,8,20.0,1957.0,26,11341,1,1,2,1,1,1,0,4,20,0,0,6,4,0,3,5,95,0,1,90,0,2010,0,12,0,121500
5,1389,418,4,3,1389,4,1,6,0,1071,3,1389,2,1975,3,4,1974,8,77.0,1975.0,47,10010,1,1,2,1,1,1,123,2,20,240,38,5,4,0,2,4,0,0,0,195,0,2006,0,16,0,170000
5,996,0,2,5,996,-1,0,6,0,290,3,996,3,1969,3,-1,1940,8,63.0,1899.0,53,13907,1,1,0,1,1,1,0,0,30,144,0,6,4,0,3,7,0,0,0,706,0,2008,0,14,0,108000
6,1674,396,2,5,1163,4,0,8,511,0,3,1163,2,1950,3,4,1918,8,66.0,1955.0,72,21780,0,1,2,1,2,1,0,0,50,72,36,7,4,0,4,7,144,0,0,1163,0,2008,0,14,0,185000
7,2295,590,4,5,1095,4,0,9,1129,728,2,1166,2,2000,2,4,1992,8,20.0,1992.0,22,13346,1,1,2,1,2,1,0,0,60,0,40,5,4,0,4,7,0,0,1,367,0,2006,0,16,0,268000
6,1647,216,-1,5,806,4,0,6,806,0,3,841,2,1950,1,4,1915,8,66.0,1920.0,72,6858,1,0,1,1,1,0,0,4,70,0,66,4,4,1,4,5,0,0,1,806,136,2010,0,12,0,128000
9,2504,656,2,5,1122,4,0,11,1370,0,2,1134,2,2007,0,4,2005,8,77.0,2005.0,15,11198,0,1,3,1,2,1,0,0,60,144,39,5,4,0,4,6,0,0,1,1122,0,2008,0,14,0,325000
7,1535,532,-1,5,1517,4,0,7,0,2,2,1535,2,2004,2,4,2004,8,70.0,2004.0,18,10171,0,1,2,1,2,0,0,0,20,0,0,5,4,1,3,3,0,0,0,1515,0,2010,0,12,0,214000
8,2132,612,2,5,1496,2,1,5,636,1441,2,1496,2,2009,2,4,1983,8,79.0,1983.0,13,12327,1,1,2,1,1,1,0,0,50,349,40,8,4,0,1,9,0,0,1,55,0,2009,0,13,0,316600
5,943,600,4,5,943,4,0,4,0,943,3,943,2,1979,3,4,1979,8,20.0,1979.0,43,7032,1,1,2,1,1,2,0,4,90,42,0,5,4,0,2,12,0,0,0,0,0,2006,0,16,0,135960
5,1728,576,-1,5,1728,4,0,10,0,231,3,1728,3,1965,3,4,1965,8,74.0,1987.0,57,13101,0,1,2,2,2,0,0,4,90,0,0,5,4,1,6,11,0,0,0,1497,0,2008,0,14,0,142600
6,864,288,-1,5,864,4,0,4,0,414,3,864,3,1959,2,4,1959,8,60.0,1959.0,63,7332,1,1,1,1,1,0,0,0,20,168,0,6,0,1,2,10,0,0,0,450,0,2006,0,16,0,120000
7,1692,650,-1,5,846,4,0,6,846,0,3,846,0,2009,2,4,2009,6,83.0,2009.0,13,13159,0,1,2,1,2,0,0,2,60,208,114,5,5,1,3,7,0,0,1,846,0,2009,0,13,0,224500
7,1430,400,4,5,384,4,0,8,656,0,3,774,2,2000,3,4,2000,8,76.0,2000.0,22,9967,0,1,2,1,2,1,0,0,80,100,0,5,4,0,3,12,0,0,1,384,0,2007,0,15,0,170000
5,1109,288,-1,5,372,4,0,5,533,349,3,576,3,2005,3,4,1971,8,70.0,1971.0,17,10500,0,1,1,1,1,0,0,4,80,35,0,7,4,1,3,12,0,0,0,23,0,2007,0,15,0,139000
5,1216,336,-1,5,832,4,0,6,384,442,3,832,3,1950,3,4,1947,0,80.0,1947.0,72,8480,0,1,1,1,1,0,0,4,50,158,0,5,0,1,2,10,0,0,0,390,102,2008,0,14,0,118500
7,1477,216,2,5,861,4,0,6,600,0,3,877,3,1950,3,4,1928,8,52.0,1928.0,72,6292,0,1,1,1,2,1,0,2,50,0,50,7,4,0,3,8,0,0,0,861,0,2009,0,13,0,145000
5,1320,564,1,0,1164,4,0,6,0,328,3,1320,3,1966,3,4,1966,8,96.0,1966.0,56,11777,1,1,2,1,1,2,551,0,80,160,68,6,0,0,3,5,0,0,0,285,240,2006,0,16,0,164500
7,1392,540,-1,5,689,4,0,5,689,0,2,703,2,2007,2,4,2007,8,34.0,2007.0,15,3604,0,1,2,1,2,0,0,0,160,0,102,5,0,1,2,2,0,0,0,689,0,2008,0,14,0,146000
5,1795,352,-1,5,1050,1,0,7,745,0,3,1050,3,1954,3,4,1954,8,81.0,1954.0,68,12150,0,0,1,1,2,0,0,0,50,0,0,5,4,1,4,11,0,0,0,1050,0,2008,0,14,0,131500
6,1429,572,2,4,1144,4,0,7,0,594,3,1429,3,1987,2,4,1960,8,20.0,1960.0,35,14585,0,1,2,1,1,2,219,0,20,216,110,6,4,0,3,6,0,0,0,331,0,2007,0,15,0,181900
8,2042,1390,2,5,2042,4,0,8,0,0,0,2042,0,2009,0,4,2008,6,98.0,2009.0,13,12704,0,1,3,1,2,1,0,0,20,0,90,5,5,0,3,8,0,0,1,2042,0,2009,0,13,0,253293
6,816,0,-1,5,816,-1,0,5,0,816,3,816,2,1990,3,-1,1990,8,81.0,1899.0,32,11841,1,1,0,1,1,0,0,4,90,0,32,5,4,1,3,5,0,0,0,0,0,2007,0,15,0,118500
10,2775,880,2,5,1237,2,0,9,1254,0,0,1521,3,2000,2,4,1893,8,75.0,1988.0,22,13500,0,1,2,1,3,1,0,2,75,105,502,9,4,0,3,7,0,0,1,1237,0,2008,0,14,0,325000
4,1573,240,-1,5,884,4,0,6,584,0,3,989,3,1995,2,4,1935,8,51.0,1935.0,27,6120,0,1,1,1,1,0,0,0,50,0,0,7,4,1,3,7,120,0,0,884,54,2009,0,13,0,133000
8,2028,880,2,5,1868,4,0,7,0,1460,2,2028,0,2006,2,4,2005,6,88.0,2005.0,16,11443,1,1,3,1,2,2,0,0,20,326,66,5,5,0,2,3,0,0,0,408,0,2006,0,16,0,369900
6,838,275,-1,0,816,4,0,5,0,210,3,838,3,2000,1,4,1918,8,55.0,1961.0,22,10267,1,1,1,1,1,0,606,0,30,0,0,7,4,1,2,5,0,0,0,0,112,2008,0,14,0,130000
5,860,528,-1,5,840,4,0,4,0,672,3,860,3,1982,3,4,1982,8,74.0,1996.0,40,8740,1,1,2,1,1,0,0,4,85,0,0,6,4,1,2,7,0,0,0,168,0,2009,0,13,0,137000
5,1473,452,2,5,1437,4,2,5,0,1324,3,1473,3,2003,0,4,1968,8,65.0,1968.0,19,25095,2,1,1,1,1,2,0,0,20,0,48,8,5,0,1,6,60,0,0,113,0,2009,0,13,0,143000
